Movie Name,Movie Detail Link,Directors,Casts
Elle,https://www.metacritic.com/movie/elle,Paul Verhoeven,"Alice Isaaz,Anne Consigny,Arthur Mazet,Charles Berling,Christian Berkel,Hugo Conzelmann,Isabelle Huppert,Jean Douchet,Jean-Noël Martin,Jonas Bloquet,Judith Magre,Laurent Lafitte,Lucas Prisor,Nicolas Beaucaire,Olivia Gotanègre,Raphaël Lenglet,Stéphane Bak,Vimala Pons,Virginie Efira,Anne Consigny,Charles Berling,Isabelle Huppert,Laurent Lafitte"
The Tale of The Princess Kaguya,https://www.metacritic.com/movie/the-tale-of-princess-kaguya,Isao Takahata,"Aki Asakura,Beau Bridges,Brian Leone,Caitlyn Leone,Daniel Dae Kim,Darren Criss,Dean Cain,Emily Bridges,George Segal,Hikaru Ijûin,Hynden Walch,Isao Hashizume,James Caan,John Cho,Kengo Kôra,Lucy Liu,Michael Leone,Oliver Platt,Takaya Kamikawa,Takeo Chii,Yukiji Asaoka,Chloë Grace Moretz,James Caan,James Marsden,Mary Steenburgen"
Uncertain,https://www.metacritic.com/movie/uncertain,"Anna Sandilands,Ewan McNicol",
Captain Blood,https://www.metacritic.com/movie/captain-blood,Michael Curtiz,"David Torrence,Forrester Harvey,Frank McGlynn Sr.,Holmes Herbert,Jessie Ralph,Basil Rathbone,Donald Meek,Errol Flynn,Guy Kibbee,Henry Stephenson,Hobart Cavanaugh,Lionel Atwill,Olivia de Havilland,Robert Barrat,Ross Alexander"
"Two Days, One Night",https://www.metacritic.com/movie/two-days-one-night,"Jean-Pierre Dardenne,Luc Dardenne","Alain Eloy,Anette Niro,Batiste Sornin,Catherine Salée,Christelle Cornil,Christelle Delbrouck,Fabienne Sciascia,Fabrizio Rongione,Hassaba Halibi,Hicham Slaoui,Lara Persain,Laurent Caron,Marion Cotillard,Myriem Akeddiou,Olivier Gourmet,Philippe Jeusette,Pili Groyne,Rania Mellouli,Simon Caudry,Timur Magomedgadzhiev,Yohan Zimmer,Alain Eloy,Batiste Sornin,Catherine Salée,Fabrizio Rongione,Lara Persain,Marion Cotillard,Pili Groyne,Simon Caudry"
National Gallery,https://www.metacritic.com/movie/national-gallery,Frederick Wiseman,
Eighth Grade,https://www.metacritic.com/movie/eighth-grade,Bo Burnham,"Castor Feinberg,Catherine Oliviere,Deborah Unger,Faith Kelly,Frank Deal,Fred Hechinger,Gerald W. Jones,Greg Crowe,Jalesia Martinez,Kaileen Quinones,Kevin R. Free,Luke Prael,Marguerite Stimpson,Missy Yager,Natalie Carter,Shacha Temirov,Thomas J O'Reilly,Catherine Oliviere,Daniel Zolghadri,Deborah Unger,Elsie Fisher,Emily Robinson,Frank Deal,Fred Hechinger,Gerald W. Jones,Greg Crowe,Imani Lewis,Jake Ryan,Josh Hamilton,Josh Hamilton,Luke Prael,Marguerite Stimpson,Missy Yager,Natalie Carter,Nora Mullins"
A Star Is Born,https://www.metacritic.com/movie/a-star-is-born-1954,George Cukor,"David Armstrong,Laurindo Almeida,Leon Alton,Phil Arnold,Rudolph Anders,Amanda Blake,Charles Bickford,Hazel Shermet,Irving Bacon,Jack Carson,James Brown,James Mason,Judy Garland,Lucy Marlow,Tommy Noonan"
No End in Sight,https://www.metacritic.com/movie/no-end-in-sight,Charles Ferguson,"Ali Fadhil,Campbell Scott,Colin Powell,Dick Cheney,Donald Rumsfeld,Feisal Istrabadi,George Tenet,Gerald Burke,James Bamford,Marc Garlasco,Omar Fekeiki,Paul Hughes,Paul Wolfowitz,Robert Hutchings,Samantha Power"
It's a Wonderful Life,https://www.metacritic.com/movie/its-a-wonderful-life,Frank Capra,"Beulah Bondi,Frank Albertson,Frank Faylen,Gloria Grahame,H.B. Warner,Henry Travers,Lionel Barrymore,Mary Treen,Samuel S. Hinds,Thomas Mitchell,Todd Karns,Virginia Patton,Ward Bond,Donna Reed,James Stewart"
The Madness of King George,https://www.metacritic.com/movie/the-madness-of-king-george,Nicholas Hytner,"David Leon,Julian Rhind-Tutt,Martin Julier,Natalie Palys,Rupert Everett,Russell Martin,Amanda Donohoe,Cassandra Halliburton,Charlotte Curley,Eve Camden,Helen Mirren,Joanna Hall,Peter Bride-Kirk,Rupert Graves,Thomas Copeland"
Phoenix,https://www.metacritic.com/movie/phoenix,Christian Petzold,"Claudia Geisler,Daniela Holtz,Eva Bay,Felix Römer,Imogen Kogge,Jeff Burrell,Kirsten Block,Max Hopp,Megan Gay,Michael Maertens,Nikola Kastner,Nina Hoss,Nina Kunzendorf,Ronald Zehrfeld,Sofia Exss,Trystan Pütter,Uwe Preuss,Valerie Koch,Felix Römer,Imogen Kogge,Michael Maertens,Nina Hoss,Nina Kunzendorf,Ronald Zehrfeld,Trystan Pütter,Uwe Preuss"
Goodbye Solo,https://www.metacritic.com/movie/goodbye-solo,Ramin Bahrani,"Alexandra Dimopoulos,Carmen Leyva,Chris Greene,Diana Franco Galindo,Evelia Garcia,Jamill 'Peaches' Fowler,Jim Babel,Lane 'Roc' Williams,Lasheka Brown,Mamadou Lam,Neill Fleeman,Peter N. Anyieth,Sarah S. Brooks,Red West,Souleymane Sy Savane"
Western,https://www.metacritic.com/movie/western,"Bill Ross IV,Turner Ross","Brylyn Wall,Chad Foster,Martín Wall"
Stop Making Sense,https://www.metacritic.com/movie/stop-making-sense,Jonathan Demme,"Alex Weir,Bernie Worrell,Chris Frantz,Ednah Holt,Jerry Harrison,Lynn Mabry,Steven Scales,Tina Weymouth,David Byrne"
Deep Red,https://www.metacritic.com/movie/deep-red,Dario Argento,"Dante Fioretti,Geraldine Hooper,Jacopo Mariani,Liana Del Balzo,Vittorio Fanfoni,Aldo Bonamano,Clara Calamai,Daria Nicolodi,David Hemmings,Eros Pagni,Gabriele Lavia,Giuliana Calandra,Glauco Mauri,Macha Méril,Piero Mazzinghi"
Downhill Racer,https://www.metacritic.com/movie/downhill-racer,Michael Ritchie,"Carole Carle,Joe Jay Jalbert,Rip McManus,Tom J. Kirk,Walter Stroud,Camilla Sparv,Dabney Coleman,Gene Hackman,Jerry Dexter,Jim McMullan,Karl Michael Vogler,Kathleen Crowley,Kenneth Kirk,Oren Stevens,Robert Redford"
Alien,https://www.metacritic.com/movie/alien,Ridley Scott,"Bolaji Badejo,Eddie Powell,Harry Dean Stanton,Helen Horton,Ian Holm,Veronica Cartwright,Yaphet Kotto,John Hurt,Sigourney Weaver,Tom Skerritt"
Columbus,https://www.metacritic.com/movie/columbus,Kogonada,"Alphaeus Green Jr.,Caitlin Ewald,Erin Allegretti,Haley Lu Richardson,Jim Dougherty,John Cho,Lindsey Shope,Michelle Forbes,Parker Posey,Reen Vogel,Rory Culkin,Rosalyn R. Ross,Shani Salyers Stiles,William Willet,Wynn Reichert,Alphaeus Green Jr.,Caitlin Ewald,Erin Allegretti,Haley Lu Richardson,Jim Dougherty,John Cho,Michelle Forbes,Parker Posey,Rory Culkin,Wynn Reichert"
First Cow,https://www.metacritic.com/movie/first-cow,Kelly Reichardt,"Clayton Nemrow,Dylan Smith,Jared Kasowski,Jeb Berrier,John Keating,Kevin Michael Moore,Manuel Rodriguez,Mitchell Saddleback,Orion Lee,Patrick D. Green,Phelan Davis,T. Dan Hopkins,Todd A. Robinson,Alia Shawkat,Clayton Nemrow,Dylan Smith,Ewen Bremner,Gary Farmer,Jeb Berrier,John Keating,John Magaro,Lily Gladstone,Manuel Rodriguez,Orion Lee,Patrick D. Green,René Auberjonois,Scott Shepherd,Ted Rooney,Toby Jones,Todd A. Robinson"
Night of the Living Dead,https://www.metacritic.com/movie/night-of-the-living-dead,George A. Romero,"A.C. McDonald,Bill Cardille,Charles Craig,Frank Doak,George Kosana,Judith Ridley,Karl Hardman,Keith Wayne,Kyra Schon,Marilyn Eastman,Mark Ricci,S. William Hinzman,Samuel R. Solito,Duane Jones,Judith O'Dea"
The Artist,https://www.metacritic.com/movie/the-artist,Michel Hazanavicius,"Basil Hoffman,Beau Nelson,Ben Kurland,Bérénice Bejo,Beth Grant,Bitsie Tulloch,James Cromwell,Jean Dujardin,Jen Lilley,Joel Murray,John Goodman,Missi Pyle,Patrick Mapel,Penelope Ann Miller,Stuart Pankin"
Yankee Doodle Dandy,https://www.metacritic.com/movie/yankee-doodle-dandy,Michael Curtiz,"Douglas Croft,Eddie Foy Jr.,Minor Watson,S.Z. Sakall,Walter Catlett,Frances Langford,George Barbier,George Tobias,Irene Manning,James Cagney,Jeanne Cagney,Joan Leslie,Richard Whorf,Rosemary DeCamp,Walter Huston"
The Human Voice,https://www.metacritic.com/movie/the-human-voice,Pedro Almodóvar,Tilda Swinton
Raging Bull,https://www.metacritic.com/movie/raging-bull,Martin Scorsese,"Bill Hanrahan,Charles Scorsese,Don Dunphy,Frank Adonis,Frank Topham,Frank Vincent,Joseph Bono,Lori Anne Flax,Mario Gallo,Nicholas Colasanto,Rita Bennett,Theresa Saldana,Cathy Moriarty,Joe Pesci,Robert De Niro"
Eternal Sunshine of the Spotless Mind,https://www.metacritic.com/movie/eternal-sunshine-of-the-spotless-mind,Michel Gondry,"Amir Ali Said,Brian Price,David Cross,Debbon Ayer,Elijah Wood,Gerry Robert Byrne,Jane Adams,Kirsten Dunst,Mark Ruffalo,Paulie Litt,Ryan Whitney,Thomas Jay Ryan,Jim Carrey,Kate Winslet,Tom Wilkinson"
The Piano,https://www.metacritic.com/movie/the-piano,Jane Campion,"Anna Paquin,Bruce Allpress,Carla Rupuha,Cliff Curtis,Geneviève Lemon,Ian Mune,Kerry Walker,Mahina Tunui,Pete Smith,Peter Dennett,Te Whatanui Skipwith,Tungia Baker,Harvey Keitel,Holly Hunter,Sam Neill"
Of Mice and Men,https://www.metacritic.com/movie/of-mice-and-men,Lewis Milestone,"Baldwin Cooke,Helen Lynd,John Beach,Silver Tip Baker,Whitney De Rahm,Betty Field,Bob Steele,Burgess Meredith,Charles Bickford,Granville Bates,Leigh Whipper,Lon Chaney Jr.,Noah Beery Jr.,Oscar O'Shea,Roman Bohnen"
Dead Souls,https://www.metacritic.com/movie/dead-souls,Bing Wang,
Zama,https://www.metacritic.com/movie/zama,Lucrecia Martel,"Camila Sosa,Carlos Defeo,Daniel Giménez Cacho,Daniel Veronese,Jorge Román,Juan Minujín,Lola Dueñas,Mariana Nunes,Matheus Nachtergaele,Nahuel Cano,Rafael Spregelburd"
Dick Johnson Is Dead,https://www.metacritic.com/movie/dick-johnson-is-dead,Kirsten Johnson,"Ana Hoffman,Dick Johnson,Kirsten Johnson,Vasthy Mompoint"
High Noon,https://www.metacritic.com/movie/high-noon,Fred Zinnemann,"Eve McVeagh,Harry Morgan,Harry Shannon,Ian Macdonald,Katy Jurado,Lee Van Cleef,Lloyd Bridges,Lon Chaney Jr.,Morgan Farley,Otto Kruger,Robert J. Wilke,Sheb Wooley,Thomas Mitchell,Eve McVeagh,Gary Cooper,Grace Kelly,Harry Morgan,Ian Macdonald,Katy Jurado,Lloyd Bridges,Lon Chaney Jr.,Otto Kruger,Thomas Mitchell"
Rebel Without a Cause,https://www.metacritic.com/movie/rebel-without-a-cause,Nicholas Ray,"Beverly Long,Ian Wolfe,Marietta Canty,Steffi Sidney,Virginia Brissac,Ann Doran,Corey Allen,Dennis Hopper,Edward Platt,James Dean,Jim Backus,Natalie Wood,Rochelle Hudson,Sal Mineo,William Hopper"
Letters from Iwo Jima,https://www.metacritic.com/movie/letters-from-iwo-jima,Clint Eastwood,"Eijiro Ozaki,Hiroshi Watanabe,Kazunari Ninomiya,Luke Eberl,Nae,Nobumasa Sakagami,Ryo Kase,Shido Nakamura,Sonny Saito,Steve Santa Sekiyoshi,Takashi Yamaguchi,Takumi Bando,Tsuyoshi Ihara,Yoshi Ando,Yuki Matsuzaki,Ken Watanabe"
The Seventh Continent (1989),https://www.metacritic.com/movie/the-seventh-continent,Michael Haneke,"Jennifer Rush,Birgit Doll,Dieter Berner,Elisabeth Rath,Georg Friedrich,Georges Kern,Leni Tanzer,Meat Loaf,Robert Dietl,Silvia Fenz,Udo Samel"
A Woman Under the Influence,https://www.metacritic.com/movie/a-woman-under-the-influence,John Cassavetes,"Angelo Grisanti,Charles Horvath,Eddie Shaw,James Joyce,John Finnegan,Christina Grisanti,Fred Draper,Gena Rowlands,George Dunn,Katherine Cassavetes,Lady Rowlands,Mario Gallo,Matthew Cassel,Matthew Labyorteaux,Peter Falk"
Whiplash,https://www.metacritic.com/movie/whiplash,Damien Chazelle,"Adrian Burks,April Grace,Austin Stowell,C.J. Vana,Calvin C. Winbush,Charlie Ian,Chris Mulkey,Dakota Lupo,Damon Gupton,J.K. Simmons,Jayson Blair,Jesse Mitchell,Jocelyn Ayanna,Kavita Patil,Keenan Henson,Kofi Siriboe,Marcus Henderson,Max Kasch,Melissa Benoist,Michael D. Cohen,Miles Teller,Nate Lang,Paul Reiser,Rogelio Douglas Jr.,Suanne Spoke,Tarik Lowe,Tian Wang,Tyler Kimball,J.K. Simmons,Melissa Benoist,Miles Teller,Paul Reiser"
Once,https://www.metacritic.com/movie/once,John Carney,"Alaistair Foley,Bill Hodnett,Danuse Ktrestova,Darren Healy,Geoff Minogue,Gerard Hendrick,Hugh Walsh,Krzysztos Tlotka,Mal Whyte,Marcella Plunkett,Niall Cleary,Tomek Glowacki,Wiltold Owski,Glen Hansard,Markéta Irglová"
Foreign Correspondent,https://www.metacritic.com/movie/foreign-correspondent,Alfred Hitchcock,"Albert Bassermann,Charles Halton,Charles Wagenheim,Eddie Conrad,Edmund Gwenn,Eduardo Ciannelli,Frances Carson,George Sanders,Harry Davenport,Herbert Marshall,Ian Wolfe,Martin Kosleck,Robert Benchley,Joel McCrea,Laraine Day"
The Arbor,https://www.metacritic.com/movie/the-arbor,Clio Barnard,"Andrea Dunbar,Andrew Dunbar,Christine Bottomley,David Dunbar,George Costigan,Jimi Mistry,Jonathan Jaynes,Kate Rutter,Lorraine Dunbar,Matthew McNulty,Monica Dolan,Natalie Gavin,Neil Dudgeon,Pamela Dunbar,Robert Emms"
Long Day's Journey Into Night,https://www.metacritic.com/movie/long-days-journey-into-night,Gan Bi,"Jian Jun Ding,Kailong Jiang,Ming Dao,Xi Qi,Zezhi Long,Chun-hao Tuan,Feiyang Luo,Hong-Chi Lee,Jue Huang,Li Meng,Lixun Xie,Meihuizi Zeng,Sylvia Chang,Wei Tang,Yanmin Bi,Yongzhong Chen"
Richard III,https://www.metacritic.com/movie/richard-iii-1956,Laurence Olivier,"Andrew Cruickshank,Clive Morton,Norman Fisher,Russell Thorndike,Wallace Bosco,Cedric Hardwicke,Claire Bloom,John Gielgud,Laurence Olivier,Mary Kerridge,Nicholas Hannen,Pamela Brown,Paul Huson,Ralph Richardson,Stewart Allen"
Democrats,https://www.metacritic.com/movie/democrats,Camilla Nielsson,Paul Mangwana
The Lion King,https://www.metacritic.com/movie/the-lion-king,"Rob Minkoff,Roger Allers","Cheech Marin,Ernie Sabella,Jim Cummings,Jonathan Taylor Thomas,Madge Sinclair,Moira Kelly,Nathan Lane,Niketa Calame,Robert Guillaume,Rowan Atkinson,Zoe Leader,James Earl Jones,Jeremy Irons,Matthew Broderick,Whoopi Goldberg"
4 Little Girls,https://www.metacritic.com/movie/4-little-girls,Spike Lee,"Alpha Robertson,Arthur Hanes Jr.,Carole C. Smitherman,Carolyn Lee Brown,Dianne Braddock,Florence Terrell,Harold McNair,Helen Pegues,Queen Nunn,Chris McNair,Fred Shuttlesworth,Howell Raines,Maxine McNair,Wamo Reed Robertson,Wyatt Tee Walker"
Wild Strawberries,https://www.metacritic.com/movie/wild-strawberries,Ingmar Bergman,"Åke Fridell,Gunnar Sjöberg,Max von Sydow,Sif Ruud,Yngve Nordwall,Bibi Andersson,Björn Bjelfvenstam,Folke Sundquist,Gertrud Fridh,Gunnar Björnstrand,Gunnel Broström,Ingrid Thulin,Jullan Kindahl,Naima Wifstrand,Victor Sjöström"
Ghost World,https://www.metacritic.com/movie/ghost-world,Terry Zwigoff,"Bob Balaban,Brad Renfro,Brian George,Charles C. Stevenson Jr.,Dave Sheridan,Debra Azar,Illeana Douglas,Pat Healy,Rini Bell,Scarlett Johansson,Stacey Travis,T.J. Thyne,Tom McGowan,Steve Buscemi,Thora Birch"
Crime + Punishment,https://www.metacritic.com/movie/crime-+-punishment,Stephen T. Maing,"Manuel 'Manny' Gomez,Rukia Lumumba,Sandy Gonzales"
The Seventh Seal,https://www.metacritic.com/movie/the-seventh-seal,Ingmar Bergman,"Åke Fridell,Anders Ek,Erik Strandmark,Gunnar Olsson,Siv Aleros,Bengt Ekerot,Bertil Anderberg,Bibi Andersson,Gunnar Björnstrand,Gunnel Lindblom,Inga Gill,Inga Landgré,Maud Hansson,Max von Sydow,Nils Poppe"
Y Tu Mamá También,https://www.metacritic.com/movie/y-tu-mama-tambien,Alfonso Cuarón,"Ana López Mercado,Andrés Almeida,Arturo Ríos,Daniel Giménez Cacho,Diana Bracho,Diego Luna,Emilio Echevarría,Giselle Audirac,Juan Carlos Remolina,Liboria Rodríguez,María Aura,Marta Aura,Nathan Grinberg,Verónica Langer,Gael García Bernal,Maribel Verdú"
Paddington 2,https://www.metacritic.com/movie/paddington-2,Paul King,"Alex Jordan,Ben Miller,Ben Whishaw,Brendan Gleeson,Daniel Stisen,Deepak Anand,Emeson Nwolie,Helena Holmes,Hugh Bonneville,Hugh Grant,Imelda Staunton,Jackson Kai,Jag Patel,Jamie Demetriou,Jason Wright,Javone Prince,Jermaine Humes,Jessica Hynes,Jim Broadbent,Joanna Lumley,Julie Walters,Kobna Holdbrook-Smith,Kya Garwood,Madeleine Harris,Marlonde Pierre,Nicholas Woodeson,Noah Taylor,Peter Capaldi,Richard Ayoade,Robbie Gee,Sally Hawkins,Samuel Joslin,Sanjeev Bhaskar,Tom Davis,Ben Miller,Ben Whishaw,Brendan Gleeson,Daniel Stisen,Helena Holmes,Hugh Bonneville,Hugh Grant,Imelda Staunton,Jessica Hynes,Jim Broadbent,Julie Walters,Madeleine Harris,Marie-France Alvarez,Michael Gambon,Noah Taylor,Peter Capaldi,Richard Ayoade,Sally Hawkins,Samuel Joslin"
The Little Mermaid,https://www.metacritic.com/movie/the-little-mermaid,"John Musker,Ron Clements","Ben Wright,Debbie Shapiro Gravitte,Hamilton Camp,Robert Weil,Will Ryan,Buddy Hackett,Christopher Daniel Barnes,Edie McClurg,Jason Marin,Jodi Benson,Kenneth Mars,Paddi Edwards,Pat Carroll,René Auberjonois,Samuel E. Wright"
City Hall,https://www.metacritic.com/movie/city-hall,Frederick Wiseman,Marty Walsh
Capote,https://www.metacritic.com/movie/capote,Bennett Miller,"Allie Mickelson,Andrew Farago,Bronwen Coleman,Chris Cooper,Craig Archibald,David Wilson Barnes,Kate Shindle,Kelci Stephenson,Ken Krotowich,Kwesi Ameyaw,Michael J. Burg,R.D. Reid,Rob McLaughlin,Catherine Keener,Philip Seymour Hoffman"
The Death of Stalin,https://www.metacritic.com/movie/the-death-of-stalin,Armando Iannucci,"Alexandr Piskunov,Andrey Korzhenevskiy,Andy Gathergood,Cara Horgan,Dermot Crowley,Diana Quick,Jeremy Limb,Jonathan Aris,Justin Edwards,Nicholas Woodeson,Paul Ready,Paul Whitehouse,Roger Ashton-Griffiths,Simon Russell Beale,Sylvestra Le Touzel,Tom Brooke,Yulya Muhrygina,Adrian McLoughlin,Andrea Riseborough,Jason Isaacs,Jeffrey Tambor,Jonathan Aris,Justin Edwards,Michael Palin,Olga Kurylenko,Paddy Considine,Paul Ready,Richard Brake,Roger Ashton-Griffiths,Rupert Friend,Simon Russell Beale,Steve Buscemi,Sylvestra Le Touzel,Tom Brooke,Yulya Muhrygina"
Miracle on 34th Street,https://www.metacritic.com/movie/miracle-on-34th-street,George Seaton,"Dorothy Christy,Harry Antrim,Kevin Burke,Lela Bliss,Walden Boyle,Edmund Gwenn,Gene Lockhart,Jack Albertson,Jerome Cowan,John Payne,Maureen O'Hara,Natalie Wood,Philip Tonge,Porter Hall,William Frawley"
Strangers on a Train,https://www.metacritic.com/movie/strangers-on-a-train,Alfred Hitchcock,"Joel Allen,Monya Andre,Murray Alper,Norma Varden,Robert Gist,Farley Granger,Howard St. John,John Brown,Jonathan Hale,Kasey Rogers,Leo G. Carroll,Marion Lorne,Patricia Hitchcock,Robert Walker,Ruth Roman"
Tulpan,https://www.metacritic.com/movie/tulpan,Sergei Dvortsevoy,"Askhat Kuchencherekov,Bereke Turganbayev,Ondas Besikbasov,Samal Esljamova,Tolepbergen Baisakalov"
Manuscripts Don't Burn,https://www.metacritic.com/movie/manuscripts-dont-burn,Mohammad Rasoulof,
In Transit,https://www.metacritic.com/movie/in-transit,"Albert Maysles,Benjamin Wu,David Usui,Lynn True,Nelson Walker III",
"Three Billboards Outside Ebbing, Missouri",https://www.metacritic.com/movie/three-billboards-outside-ebbing-missouri,Martin McDonagh,"Abbie Cornish,Amanda Mason Warren,Brendan Sexton III,Caleb Landry Jones,Clarke Peters,Frances McDormand,John Hawkes,Kathryn Newton,Kerry Condon,Lucas Hedges,Malaya Rivera Drew,Nick Searcy,Peter Dinklage,Sam Rockwell,Samara Weaving,Sandy Martin,Selah Atwood,Woody Harrelson,Željko Ivanek,Abbie Cornish,Alejandro Barrios,Caleb Landry Jones,Clarke Peters,Darrell Britt-Gibson,Frances McDormand,Jason Redford,John Hawkes,Kathryn Newton,Kerry Condon,Lucas Hedges,Peter Dinklage,Riya May Atwood,Sam Rockwell,Samara Weaving,Woody Harrelson,Željko Ivanek"
Quest,https://www.metacritic.com/movie/quest-2017,Jonathan Olshefski,"Alfonso Glenn,Daniel Moll,Kevin V. Kelley,Meatball,Tyrone Moore,Adia Dillon,Christine'a Rainey,Christopher Rainey,David Barnes,Isaiah Byrd,James Blakely,Nicole Byrd,P.J. Rainey,Price,William Withers"
Au Revoir les Enfants,https://www.metacritic.com/movie/au-revoir-les-enfants,Louis Malle,"Arnaud Henriet,Jean-Sébastien Chauvin,Luc Etienne,Richard Leboeuf,Xavier Legrand,Benoît Henriet,Francine Racette,François Berléand,François Négret,Gaspard Manesse,Pascal Rivet,Peter Fitz,Philippe Morier-Genoud,Raphael Fejtö,Stanislas Carré de Malberg"
A Film Unfinished,https://www.metacritic.com/movie/a-film-unfinished,Yael Hersonski,"Alexander Beyer,Rüdiger Vogler,Alexander Beyer,Rüdiger Vogler"
Things to Come,https://www.metacritic.com/movie/things-to-come,Mia Hansen-Løve,"André Marcon,Charline Bourgeois-Tacquet,Edith Scob,Elise Lhomeau,Grégoire Montana,Guy-Patrick Sainderichin,Isabelle Huppert,Larissa Guist,Lina Benzerti,Lionel Dray,Marion Ploquin,Rachel Arditi,Roman Kolinka,Sarah Lepicard,Solal Forte,Yves Heck"
The Grand Budapest Hotel,https://www.metacritic.com/movie/the-grand-budapest-hotel,Wes Anderson,"Adrien Brody,Bill Murray,Bob Balaban,Edward Norton,F. Murray Abraham,Harvey Keitel,Jason Schwartzman,Jeff Goldblum,Jude Law,Léa Seydoux,Owen Wilson,Ralph Fiennes,Saoirse Ronan,Tilda Swinton,Tom Wilkinson,Willem Dafoe,Adrien Brody,Bill Murray,Edward Norton,F. Murray Abraham,Harvey Keitel,Jeff Goldblum,Jude Law,Léa Seydoux,Mathieu Amalric,Ralph Fiennes,Saoirse Ronan,Willem Dafoe"
Winter Sleep,https://www.metacritic.com/movie/winter-sleep,Nuri Bilge Ceylan,"Ayberk Pekcan,Demet Akbag,Ekrem Ilhan,Emirhan Doruktutan,Fatma Deniz Yildiz,Haluk Bilginer,Mehmet Ali Nuroglu,Melisa Sözen,Nadir Saribacak,Nejat Isler,Rabia Özel,Serhat Mustafa Kiliç,Tamer Levent"
A Star Is Born,https://www.metacritic.com/movie/a-star-is-born,Bradley Cooper,"Amanda Fields,Andrew Dice Clay,Andrew Michaels,Anthony Ramos,Barry Shabaka Henley,Bonnie Somerville,Bradley Cooper,Brandi Carlile,Carlo Sciortino,D.J. 'Shangela' Pierce,Dave Chappelle,Eddie Griffin,Erik Landreth,Eunice Chiweshe Goldstein,Gabe Fazio,Greg Grunberg,Jacob Taylor,Joseph Kelly,Lady Gaga,Lukas Nelson,Michael D. Roberts,Michael Harney,Presley Cash,Rafi Gavron,Rebecca Field,Ron Rifkin,Sam Elliott,Sean Ayub,Steven Ciceron,Willam Belli,Alec Baldwin,Andrew Dice Clay,Anthony Ramos,Bonnie Somerville,Bradley Cooper,D.J. 'Shangela' Pierce,Dave Chappelle,Eddie Griffin,Greg Grunberg,Lady Gaga,Marlon Williams,Michael Harney,Rafi Gavron,Sam Elliott,Willam Belli"
Citizenfour,https://www.metacritic.com/movie/citizenfour,Laura Poitras,"Barack Obama,Edward Snowden,Ewen MacAskill,Glenn Greenwald,Jacob Appelbaum,Jeremy Scahill,Julian Assange,Kevin Bankston,Laura Poitras,Lindsay Mills,William Binney,Edward Snowden,Glenn Greenwald"
Time Out,https://www.metacritic.com/movie/time-out,Laurent Cantet,"Christophe Charles,Didier Perez,Elisabeth Joinet,Félix Cantet,Jean-Pierre Mangeot,Marie Cantet,Maxime Sassier,Monique Mangeot,Nicolas Kalsch,Nigel Palmer,Olivier Lejoubioux,Philippe Jouannet,Serge Livrozet,Aurélien Recoing,Karin Viard"
The Blue Angel (re-release),https://www.metacritic.com/movie/the-blue-angel,Josef von Sternberg,"Carl Balhaus,Charles Puffy,Eduard von Winterstein,Gerhard Bienert,Hans Roth,Reinhold Bernt,Robert Klein-Lörk,Roland Varno,Rolf Müller,Wilhelm Diegelmann,Emil Jannings,Hans Albers,Kurt Gerron,Marlene Dietrich,Rosa Valetti"
Thelma & Louise,https://www.metacritic.com/movie/thelma-louise,Ridley Scott,"Brad Pitt,Carol Mansell,Christopher McDonald,Harvey Keitel,Jason Beghe,Ken Swofford,Lucinda Jenney,Michael Madsen,Shelly Desai,Sonny Carl Davis,Stephen Polk,Stephen Tobolowsky,Timothy Carhart,Geena Davis,Susan Sarandon"
Away from Her,https://www.metacritic.com/movie/away-from-her,Sarah Polley,"Alberta Watson,Andrew Moodie,Carolyn Hetherington,Clare Coulter,Deanna Dezmari,Grace Lynn Kung,Judy Sinclair,Lili Francks,Olympia Dukakis,Stacey LaBerge,Thomas Hauff,Tom Harvey,Wendy Crewson,Gordon Pinsent,Julie Christie"
The Fallen Idol (re-release),https://www.metacritic.com/movie/the-fallen-idol,Carol Reed,"Bernard Lee,Bobby Henrey,Dandy Nichols,Denis O'Dea,Geoffrey Keen,Gerard Heinz,Jack Hawkins,James Hayter,Joan Young,Karel Stepanek,Sonia Dresdel,Torin Thatcher,Walter Fitzgerald,Michèle Morgan,Ralph Richardson"
Fat City,https://www.metacritic.com/movie/fat-city,John Huston,"Al Silvani,Álvaro López,Bill Riddle,Carl D. Parker,Ruben Navarro,Art Aragon,Billy Walker,Candy Clark,Curtis Cokes,Jeff Bridges,Nicholas Colasanto,Sixto Rodriguez,Stacy Keach,Susan Tyrrell,Wayne Mahan"
Foxtrot,https://www.metacritic.com/movie/foxtrot,Samuel Maoz,"Aryeh Cherner,Eden Daniel,Eden Gmliel,Ilia Grosz,Itay Exlroad,Yael Eisenberg,Aryeh Cherner,Dekel Adin,Gefen Barkai,Lior Ashkenazi,Rami Buzaglo,Ran Buxenbaum,Sarah Adler,Shaul Amir,Shira Haas,Yehuda Almagor,Yonaton Shiray"
Howards End,https://www.metacritic.com/movie/howards-end,James Ivory,"Adrian Ross Magenty,Helena Bonham Carter,Ian Latimer,James Wilby,Jemma Redgrave,Jo Kendall,Joseph Bennett,Mary Nash,Prunella Scales,Samuel West,Siegbert Prawer,Susie Lindeman,Vanessa Redgrave,Anthony Hopkins,Emma Thompson"
